Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768080374,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16,6,5400.0,8324.225839437531,1.8529660010244697,15015.079664008226,11.25
1768080375,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16,6,5400.0,8324.225839437531,1.8529660010244697,15015.079664008226,11.25
1768080376,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16,6,5400.0,8324.225839437531,1.8529660010244697,15015.079664008226,11.25
1768080377,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16,6,5400.0,8324.225839437531,1.8529660010244697,15015.079664008226,11.25
1768080378,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16,6,5400.0,8324.225839437531,1.8529660010244697,15015.079664008226,11.25
1768080379,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080380,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080381,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080382,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080383,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080384,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080385,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080386,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080387,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080388,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080389,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080390,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080391,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080392,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080393,1,,Aggregated,0.000000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,6,13000.0,8717.912743824212,1.8529660010244697,15016.903214011109,11.647058823529411
1768080394,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080395,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080396,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080397,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080398,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080399,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080400,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080401,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080402,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080403,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080404,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
1768080405,1,,Aggregated,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18,6,13000.0,9067.785499278722,1.8529660010244697,15016.903214011109,12.0
