Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768004520,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1282,0,121.34740200053784,124.00526598906873,121.34740200053784,183.98319500010984,178.0
1768004521,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1290,0,121.34740200053784,124.00284557673352,121.34740200053784,183.98319500010984,178.0
1768004522,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1298,0,121.34740200053784,124.00231886285684,121.34740200053784,183.98319500010984,178.0
1768004523,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1306,0,121.34740200053784,123.9989795321514,121.34740200053784,183.98319500010984,178.0
1768004524,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1314,0,121.34740200053784,123.99645749694808,121.34740200053784,183.98319500010984,178.0
1768004525,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1322,0,121.34740200053784,123.99161527457554,121.34740200053784,183.98319500010984,178.0
1768004526,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1330,0,121.34740200053784,123.98794986239739,121.34740200053784,183.98319500010984,178.0
1768004527,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1339,0,121.34740200053784,123.9849208312113,121.34740200053784,183.98319500010984,178.0
1768004528,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1347,0,121.34740200053784,123.98536450184824,121.34740200053784,183.98319500010984,178.0
1768004529,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1355,0,121.34740200053784,123.98351137711593,121.34740200053784,183.98319500010984,178.0
1768004530,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1363,0,121.34740200053784,123.98170586499785,121.34740200053784,183.98319500010984,178.0
1768004531,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1370,0,121.34740200053784,124.04200918539394,121.34740200053784,193.34778700067545,178.0
1768004532,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1378,0,121.34740200053784,124.04088638606,121.34740200053784,193.34778700067545,178.0
1768004533,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1386,0,121.34740200053784,124.04000102019562,121.34740200053784,193.34778700067545,178.0
1768004534,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1394,0,121.34740200053784,124.03931844834281,121.34740200053784,193.34778700067545,178.0
1768004535,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1403,0,121.34740200053784,124.03819051246616,121.34740200053784,193.34778700067545,178.0
1768004536,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,190,190,1411,0,121.34740200053784,124.03719176257258,121.34740200053784,193.34778700067545,178.0
